Version ID,Primary Product ID,Primary Product ID Type,GTIN,UPC,SKU,Model Number,Serial Number,Registered Number,Alternate Identifier,Certificate Type,Product Name (Model),Trade/Brand Name,Product/Model Description,Product/Model Color,Product/Model Style,Manufacturer GLN,Manufacturer Alternate ID,Small Batch Manufacturer CPSC ID,Manufacturer Name,Manufacturer Address Line 1,Manufacturer Address Line 2,Manufacturer Apt/Suite Number,Manufacturer City,Manufacturer State/Province,Manufacturer Country,Manufacturer Zip/Postal Code,Manufacturer Phone,Manufacturer Email,Manufacture Date,Production Start Date,Production End Date,Lot Number,Lot Number Assigned By,Lab 1 Type,Lab 1 CPSC-ID,Lab 1 Alternate ID,Lab 1 GLN,Lab 1 Name,Lab 1 Address Line 1,Lab 1 Address Line 2,Lab 1 Apt/Suite Number,Lab 1 City,Lab 1 State/Province,Lab 1 Country,Lab 1 Zip/Postal Code,Lab 1 Phone,Lab 1 Email,Lab 1 Citation Codes,Lab 1 Test Report ID,Lab 1 Test URL,Lab 1 Test Report Access Key,Lab 1 Is Component?,Lab 1 Component Description,Last Test Date,Testing Exclusions,Point of Contact (POC) for Test Result Records,POC Alternate ID,POC GLN,POC Name,POC Address Line 1,POC Address Line 2,POC Apt/Suite Number,POC City,POC State/Province,POC Country,POC Zip/Postal Code,POC Phone,POC Email
1D0D4DC0,V5083,Model #,,,,V5083,,,,GCC,VUORI META HARRINGTON JACKET,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1024,,,SGS-CSTC Standards Technical Services Co Ltd Guangzhou Branch,No198 Kezhu Road Science City Economic & Technological Development Area,,,Guangzhou,Guangdong,China,,,,1610,SL92519325792901TX ,www.sgs.com,,TRUE,TNB888648MFC3X2-D1,7/30/2025,1610.1(d)(2),Importer,,,,,,,,,,,,
2F9FF719,V5090,Model #,,,,V5090,,,,GCC,BALLARD JACKET,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1023,,,SGS-CSTC Standards Technical Services (Shanghai) Co Ltd,No 889 Yishan Road xuhui district,,,Shanghai,,China,,,,1610,SL52605309886801TX,www.sgs.com,,TRUE,NS36842GX,5/11/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
2A87884B,V5092,Model #,,,,V5092,,,,GCC,GLACIER SHIRT JACKET,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1682,,,SGS-CSTC Standards Technical Services Co Ltd Nanjing Branch,1-2/F Building 2 No9 Yongfeng Road Qinhuai District,,,Nanjing,Jiangsu,China,,,,1610,SL32603322514701TX ,www.sgs.com,,TRUE,JBCP00686HS-01,7/1/2026,,Importer,,,,,,,,,,,,
DC71B88E,V5131,Model #,,,,V5131,,,,GCC,ALPINE FLEECE SHIRT JACKET,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1016,,,SGS Hong Kong Limited,1/F On Wui Centre 25 Lok Yip Road Fanling NT,,,Hong Kong,,Hong Kong,,,,1610,SL12600291441201TX-1,www.sgs.com,,TRUE,GHB B186 C0 GGT,4/2/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
DA1E1901,V8219,Model #,,,,V8219,,,,GCC,HALF CREW RUFFLE SOCK,VUORI,,,,,DEL003,,Delta Galil Industries Ltd,D100 KARAYOLU UZERI TOPCULAR MAH DÜZCE CAD NO103 A Ç?L?ML?,,,Turkey,,Turkey,,9.72548E+11,Hamzi.Fatum@deltagalil.com,May-26,,,,,ITL,1082,,,SGS Turkey - Supervise Gözetme Etüd Kontrol Servisleri AS,Is Istanbul Plaza Baglar Mah Osmanpasa Cad No:95 E Girisi Günesli,,,Istanbul,Istanbul,Turkey,,,,1610,TR2725472 ,www.sgs.com,,FALSE,,11/12/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
A8211E03,VW2184,Model #,,,,VW2184,,,,GCC,HALO MINI FZ HOODIE,VUORI,,,,,ECL001-1,,E-Top,Lot Ix-1 Ix-2 Ix-3 Ix-4 My Xuan B1 Tien Hung Industrial Zone My Xuan Ward Phu My Town Ba Ria,,,Phu My,Vung Tau,Viet Nam,795650,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX30152/2026/YA Amendment,www.sgs.com,,TRUE,RT2409187,3/10/2026,,Importer,,,,,,,,,,,,
A4E6CCB0,VW2185,Model #,,,,VW2185,,,,GCC,RETROGRADE WOVEN CREWNECK,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX63114/2026/AC,www.sgs.com,,TRUE,RT1710163,7/6/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
B38B9069,VW2223,Model #,,,,VW2223,,,,GCC,CHUNKY KNIT DUSTER,VUORI,,,,,STI002,,CHUN XUE (KHM) CASHMERE TEXTILE COLTD,National Road No 21 PrekBek Village Koh Thom “B” Commune,,,Koh Thom,Kandal,Cambodia,,8.62152E+11,shujuanliu@shangtexdec.com,May-26,,,,,ITL,1023,,,SGS-CSTC Standards Technical Services (Shanghai) Co Ltd,No 889 Yishan Road xuhui district,,,Shanghai,,China,,,,1610,SL52615325460101TX,www.sgs.com,,TRUE,Y0267-ZJ31YCSB535,7/10/2026,1610.1(d)(2),Importer,,,,,,,,,,,,
0A9D46E8,VW3283,Model #,,,,VW3283,,,,GCC,CLEMENTINE RETRO SHORT 2.5,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1079,,,SGS Vietnam Ltd,Lot III/21 19/5A street Group IIITan Binh industrial park,,,Ho Chi Minh City,,Vietnam,,,,1610,SL01260401240201TX,www.sgs.com,,TRUE,JBVF00144HB-03,5/9/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
C83D2983,VW4381-S,Model #,,,,VW4381-S,,,,GCC,W'S VUORI VINTAGE WIDELEG 30,VUORI,,,,,PPJ001,,PPJ-WISER COMPANY LIMITED,48 Tang Nhon Phu Street Tang Nhon Phu Ward,,,Ho Chi Minh,Ho Chi Minh,Vietnam,,84827889120,nkhong@ppj-international.com,May-26,,,,,ITL,1079,,,SGS Vietnam Ltd,Lot III/21 19/5A street Group IIITan Binh industrial park,,,Ho Chi Minh City,,Vietnam,,,,1610,SL01260401228401TX,www.sgs.com,,TRUE,AMX-52639-C-NF,4/15/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
2659BE19,VW4403-L,Model #,,,,VW4403-L,,,,GCC,VILLA WIDELEG TROUSER - LONG,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX40597/2026/YA,www.sgs.com,,TRUE,FVF06314QD,4/15/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
3C369D66,VW4521,Model #,,,,VW4521,,,,GCC,RETROGRADE TRACK PANT,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1044,,,SGS Korea Co Ltd Anyang Branch,#322 The O Valley Bldg,,,Anyang,Gyeonggi-do,South Korea,,,,1610,F690101/LF-CTSAYSA25-19849,www.sgs.com,,TRUE,SN-RQ23-2201-268WK,12/24/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
9C210BA6,VW5007,Model #,,,,VW5007,,,,GCC,WOMEN'S RENEW TRAINER SHELL,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1044,,,SGS Korea Co Ltd Anyang Branch,#322 The O Valley Bldg,,,Anyang,Gyeonggi-do,South Korea,,,,1610,F690101/LF-CTSAYSA25-15905,www.sgs.com,,TRUE,XNE-YC23-L121W,10/31/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
E3D04FEF,VW5112,Model #,,,,VW5112,,,,GCC,COURT FULL ZIP,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1044,,,SGS Korea Co Ltd Anyang Branch,#322 The O Valley Bldg,,,Anyang,Gyeonggi-do,South Korea,,,,1610,F690101/LF-CTSAYSA26-10772,www.sgs.com,,TRUE,SN-YC23-L049W,7/24/2026,1610.1(d)(2),Importer,,,,,,,,,,,,
B9E4F815,VW5150,Model #,,,,VW5150,,,,GCC,ALPINE PRINTED JACKET,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX52223/2026/CI,www.sgs.com,,TRUE,KW-3709A,5/27/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
4E7A6044,VW5151,Model #,,,,VW5151,,,,GCC,LOU REVERSIBLE JACKET,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX41466/2026/CI,www.sgs.com,,TRUE,SP2126-R,5/4/2026,1610.1(d)(2),Importer,,,,,,,,,,,,
BF260295,VW5161,Model #,,,,VW5161,,,,GCC,WOMEN'S BALLARD LONG JACKET,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1044,,,SGS Korea Co Ltd Anyang Branch,#322 The O Valley Bldg,,,Anyang,Gyeonggi-do,South Korea,,,,1610,F690101/LF-CTSAYSA26-05241,www.sgs.com,,TRUE,GWC-K018,4/17/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
21B25176,VW5163,Model #,,,,VW5163,,,,GCC,ICON TWILL JACKET,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1388,,,SGS-CSTC Standards Technical Services (Changzhou) Co Ltd, Building 30 and Building 18 Heimudan Science Park Tianning District Changzhou Jiangsu China,,,Changzhou,Jiangsu,China,,,,1610,SL42604302102001TX ,www.sgs.com,,TRUE,HW211119-0306SO,4/21/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
74F6E7E0,VW5177,Model #,,,,VW5177,,,,GCC,MEADOW CINCHED JACKET,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1023,,,SGS-CSTC Standards Technical Services (Shanghai) Co Ltd,No 889 Yishan Road xuhui district,,,Shanghai,,China,,,,1610,SL52605309284701TX,www.sgs.com,,TRUE,N76849SGWP,5/11/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
BE709581,VW5178,Model #,,,,VW5178,,,,GCC,LOU SHIRT JACKET,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1044,,,SGS Korea Co Ltd Anyang Branch,#322 The O Valley Bldg,,,Anyang,Gyeonggi-do,South Korea,,,,1610,F690101/LF-CTSAYSA25-19849,www.sgs.com,,TRUE,SN-RQ23-2201-268WK,12/24/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
8EA66BE1,VW5179,Model #,,,,VW5179,,,,GCC,CHILLED OUT FITNESS JACKET,VUORI,,,,,YIC002,,YIC HANAM,Chau Son Industrial park Chau Son Ward,,,Ninh Binh,Ninh Binh,Viet Nam,430000,84353793468,merchandiser07@yic.rocks,May-26,,,,,ITL,1079,,,SGS Vietnam Ltd,Lot III/21 19/5A street Group IIITan Binh industrial park,,,Ho Chi Minh City,,Vietnam,,,,1610,SL01260200639901TX,www.sgs.com,,TRUE,DL1020,3/17/2026,1610.1(d)(2),Importer,,,,,,,,,,,,
ED912884,VW1577,Model #,,,,VW1577,,,,GCC,SKYLINE BRA,VUORI,,,,,ECL001-1,,E-Top,Lot Ix-1 Ix-2 Ix-3 Ix-4 My Xuan B1 Tien Hung Industrial Zone My Xuan Ward Phu My Town Ba Ria,,,Phu My,Vung Tau,Viet Nam,795650,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX72687/2026/YA,www.sgs.com,,TRUE,RT2212178,7/30/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
0FA36AD0,V3087,Model #,,,,V3087,,,,GCC,MAVERICK VOLLEY SHORT LINED,VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1079,,,SGS Vietnam Ltd,Lot III/21 19/5A street Group IIITan Binh industrial park,,,Ho Chi Minh City,,Vietnam,,,,1610,SL01260702771901TX,www.sgs.com,,TRUE,WLW-T-01962(T5L4191)(DL1145),8/3/2026,1610.1(d)(2),Importer,,,,,,,,,,,,
8E2DA4DC,V3093,Model #,,,,V3093,,,,GCC,BANKS RESORT SHORT,VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1079,,,SGS Vietnam Ltd,Lot III/21 19/5A street Group IIITan Binh industrial park,,,Ho Chi Minh City,,Vietnam,,,,1610,SL01260702771901TX,www.sgs.com,,TRUE,WLW-T-01962(T5L4191)(DL1145),8/3/2026,1610.1(d)(2),Importer,,,,,,,,,,,,
01B2E715,VW2221,Model #,,,,VW2221,,,,GCC,DOUBLE ZIP RIB SWEATER,VUORI,,,,,STI002,,CHUN XUE (KHM) CASHMERE TEXTILE COLTD,National Road No 21 PrekBek Village Koh Thom “B” Commune,,,Koh Thom,Kandal,Cambodia,,8.62152E+11,shujuanliu@shangtexdec.com,May-26,,,,,ITL,1023,,,SGS-CSTC Standards Technical Services (Shanghai) Co Ltd,No 889 Yishan Road xuhui district,,,Shanghai,,China,,,,1610,SL52615325460601TX,www.sgs.com,,TRUE,Y0194,7/10/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
F0AC7EE5,V1107,Model #,,,,V1107,,,,GCC,S/S KNIT OXFORD BUTTON DOWN,VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1341,,,PT SGS Indonesia,The Garden Centre 1st & 2nd Floor - Cilandak Commercial Estate,,,Jakarta Selatan,,Indonesia,,,,1610,JAKCP250006210,www.sgs.com,,TRUE,SPQ-24039,4/11/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
9397765A,V2074,Model #,,,,V2074,,,,GCC,BERIK CASHMERE 1/4 ZIP,VUORI,,,,,STI002,,CHUN XUE (KHM) CASHMERE TEXTILE COLTD,National Road No 21 PrekBek Village Koh Thom “B” Commune,,,Koh Thom,Kandal,Cambodia,,8.62152E+11,shujuanliu@shangtexdec.com,May-26,,,,,ITL,1023,,,SGS-CSTC Standards Technical Services (Shanghai) Co Ltd,No 889 Yishan Road xuhui district,,,Shanghai,,China,,,,1610,SL52615312101101TX,www.sgs.com,,TRUE,ZJ31YCSB231,6/18/2026,1610.1(d)(2),Importer,,,,,,,,,,,,
C4C6ADC5,VW2117,Model #,,,,VW2117,,,,GCC,CASHMERE CABLE KNIT SWEATER,VUORI,,,,,STI002,,CHUN XUE (KHM) CASHMERE TEXTILE COLTD,National Road No 21 PrekBek Village Koh Thom “B” Commune,,,Koh Thom,Kandal,Cambodia,,8.62152E+11,shujuanliu@shangtexdec.com,May-26,,,,,ITL,1023,,,SGS-CSTC Standards Technical Services (Shanghai) Co Ltd,No 889 Yishan Road xuhui district,,,Shanghai,,China,,,,1610,SL52615313791401TX,www.sgs.com,,TRUE,Y0273-AMBER,7/9/2026,1610.1(d)(2),Importer,,,,,,,,,,,,
BD55EEEF,VW2220,Model #,,,,VW2220,,,,GCC,VUORI GALAXY FUNNEL NECK FZ,VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1341,,,PT SGS Indonesia,The Garden Centre 1st & 2nd Floor - Cilandak Commercial Estate,,,Jakarta Selatan,,Indonesia,,,,1610,JAKCP260006895 R-1,www.sgs.com,,TRUE,DKI-24057,4/22/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
8B6B1411,VW2222,Model #,,,,VW2222,,,,GCC,WOMEN'S VUORI GALAXY CREW,VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1341,,,PT SGS Indonesia,The Garden Centre 1st & 2nd Floor - Cilandak Commercial Estate,,,Jakarta Selatan,,Indonesia,,,,1610,JAKCP260006895 R-1,www.sgs.com,,TRUE,DKI-24057,4/22/2026,1610.1(d)(1),Importer,,,,,,,,,,,,
DEC2A205,VW4517,Model #,,,,VW4517,,,,GCC,CASHMERE CABLE KNIT PANT,VUORI,,,,,STI002,,CHUN XUE (KHM) CASHMERE TEXTILE COLTD,National Road No 21 PrekBek Village Koh Thom “B” Commune,,,Koh Thom,Kandal,Cambodia,,8.62152E+11,shujuanliu@shangtexdec.com,May-26,,,,,ITL,1023,,,SGS-CSTC Standards Technical Services (Shanghai) Co Ltd,No 889 Yishan Road xuhui district,,,Shanghai,,China,,,,1610,SL52515327244701TX,www.sgs.com,,TRUE,INTEGRO,8/19/2025,1610.1(d)(2),Importer,,,,,,,,,,,,
2CE97C94,VW643,Model #,,,,VW643,,,,GCC,SOLSTICE DRESS,VUORI,,,,,SABC01,,Sabrina (Cambodia) Garment Manufacturing Corp,National Road No 4 Trapaing Reussey Village Sambo Commune Samrong Torng District,,,Samraong Tong,Kampong Speu,Cambodia,,85515753886,sophegui_kh@sabrina.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX74357/2025/AC,www.sgs.com,,TRUE,A10AAPE0010,8/6/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
AABBE968,V8216,Model #,,,,V8216,,,,GCC,HALF CREW SOCK 3 PACK,VUORI,,,,,DEL003,,Delta Galil Industries Ltd,D100 KARAYOLU UZERI TOPCULAR MAH DÜZCE CAD NO103 A Ç?L?ML?,,,Turkey,,Turkey,,9.72548E+11,Hamzi.Fatum@deltagalil.com,May-26,,,,,ITL,1082,,,SGS Turkey - Supervise Gözetme Etüd Kontrol Servisleri AS,Is Istanbul Plaza Baglar Mah Osmanpasa Cad No:95 E Girisi Günesli,,,Istanbul,Istanbul,Turkey,,,,1610,TR2709853,www.sgs.com,,FALSE,,10/7/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
3BF72AE5,V8217,Model #,,,,V8217,,,,GCC,V1 CREW SOCK GIFT 3 PACK 2.0,VUORI,,,,,DEL003,,Delta Galil Industries Ltd,D100 KARAYOLU UZERI TOPCULAR MAH DÜZCE CAD NO103 A Ç?L?ML?,,,Turkey,,Turkey,,9.72548E+11,Hamzi.Fatum@deltagalil.com,May-26,,,,,ITL,1082,,,SGS Turkey - Supervise Gözetme Etüd Kontrol Servisleri AS,Is Istanbul Plaza Baglar Mah Osmanpasa Cad No:95 E Girisi Günesli,,,Istanbul,Istanbul,Turkey,,,,1610,TR2721612,www.sgs.com,,FALSE,,11/4/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
F6FB92B7,V8099,Model #,,,,V8099,,,,GCC,LIFESTYLE BOXER BRIEF 3 PACK,VUORI,,,,,MAS002,,Sleekline - MAS Active,MAS ACTIVE-Sleekline - Nittambuwa,,,Nittambuwa,Western Province,Sri Lanka,,94777004952,surangapa@masholdings.com,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX71972/2025/UL,www.sgs.com,,TRUE,UBC-0511,7/22/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
260604BA,VW2239,Model #,,,,VW2239,,,,GCC,WOMEN'S BEACH FLEECE FULL ZIP,VUORI,,,,,FEAV01,,Far Eastern Apparel LTD,No 46 Dai Lo Tu Do Viet Nam Singapore Industrial Park,,,Binh Hoa Ward Thuan An,Binh Duong,Vietnam,,84901553872,jeffrey.lin@feavn.com.vn,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX40932/2026/YA,www.sgs.com,,TRUE,KW-3820D,4/28/2026,,Importer,,,,,,,,,,,,
571B718C,V2163,Model #,,,,V2163,,,,GCC,ADVENTURE SWEATER FZ HOODIE,VUORI,,,,,STI002,,CHUN XUE (KHM) CASHMERE TEXTILE COLTD,National Road No 21 PrekBek Village Koh Thom “B” Commune,,,Koh Thom,Kandal,Cambodia,,8.62152E+11,shujuanliu@shangtexdec.com,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX40932/2026/YA,www.sgs.com,,TRUE,KW-3820D,4/28/2026,,Importer,,,,,,,,,,,,
197A3656,VW5082,Model #,,,,VW5082,,,,GCC,ALTA LONG DOWN JACKET,VUORI,,,,,HOJ001,,PT Yongjin Javasuka Garment,JLRaya Siliwangi KM35 Desa Benda Kec Cicurug-KabSukabumi 43359,,,Sukabumi,West Java,Indonesia,,6.22669E+11,charles@yongjin.co.id,May-26,,,,,ITL,1023,,,SGS-CSTC Standards Technical Services (Shanghai) Co Ltd,No 889 Yishan Road xuhui district,,,Shanghai,,China,,,,1610,SL52615312930001TX,www.sgs.com,,TRUE,Y0185,6/5/2026,1610.1(d)(2),Importer,,,,,,,,,,,,
3B4F6400,V4103-32,Model #,,,,V4103-32,,,,GCC,CORONADO PANT CLASSIC FIT 32,VUORI,,,,,ECL000,,Eclat Textile Co Ltd(Vietnam),Lot 1Road 5A Nhon Trach 2 Industrial Zone Nhon Trach District,,,Nhon Trach,Dong Nai,Viet Nam,71000,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX63120/2026/JU Amendment,www.sgs.com,,TRUE,RT1906120-HR,7/9/2026,,Importer,,,,,,,,,,,,
A586A942,VW1680,Model #,,,,VW1680,,,,GCC,VUORI ALLTHEFEELS LAYERED TANK,VUORI,,,,,ECL001-1,,E-Top,Lot Ix-1 Ix-2 Ix-3 Ix-4 My Xuan B1 Tien Hung Industrial Zone My Xuan Ward Phu My Town Ba Ria,,,Phu My,Vung Tau,Viet Nam,795650,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX74357/2025/AC,www.sgs.com,,TRUE,A10AAPE0010,8/6/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
57FD968F,VW4596-L,Model #,,,,VW4596-L,,,,GCC,VUORI ALLTHEFEELS LAYER SLIM-L,VUORI,,,,,ECL004,,Colltex Garment MFY CoLtd,Lot 28 Road 7 Trang Bang Industrial Zone An Tinh Ward,,,Trang Bang,Tay Ninh,Viet Nam,,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX74357/2025/AC,www.sgs.com,,TRUE,A10AAPE0010,8/6/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
5F0D30E3,VW4596-S,Model #,,,,VW4596-S,,,,GCC,VUORI ALLTHEFEELS LAYER SLIM-S,VUORI,,,,,ECL004,,Colltex Garment MFY CoLtd,Lot 28 Road 7 Trang Bang Industrial Zone An Tinh Ward,,,Trang Bang,Tay Ninh,Viet Nam,,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX74357/2025/AC,www.sgs.com,,TRUE,A10AAPE0010,8/6/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
F6DE77E6,VW4597-L,Model #,,,,VW4597-L,,,,GCC,VUORI ALLTHEFEELS LAYER LEG-L,VUORI,,,,,ECL004,,Colltex Garment MFY CoLtd,Lot 28 Road 7 Trang Bang Industrial Zone An Tinh Ward,,,Trang Bang,Tay Ninh,Viet Nam,,84613560751,david.hsu@eclat.com.tw,May-26,,,,,ITL,1316,,,SGS Taiwan Textile Laboratory,No 31 Wu Chyuan Rd,,,New Taipei City,,Taiwan,,,,1610,TX74357/2025/AC,www.sgs.com,,TRUE,A10AAPE0010,8/6/2025,1610.1(d)(1),Importer,,,,,,,,,,,,
